n_bin,bin,bin_from,bin_to,bin_size,variable,tmp_avg,tmp_djf,tmp_jja,ppt_djf,ppt_jja
9228,"(1021.58,1021.6]",1021.58,1021.6,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
9229,"(1021.88,1021.9]",1021.88,1021.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9230,"(1022.18,1022.2]",1022.18,1022.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9231,"(1022.28,1022.3]",1022.28,1022.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9232,"(1023.08,1023.1]",1023.08,1023.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9233,"(1023.5,1023.53]",1023.5,1023.53,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9234,"(1023.68,1023.7]",1023.68,1023.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9235,"(1023.88,1023.9]",1023.88,1023.9,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9236,"(1023.98,1024]",1023.98,1024,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9237,"(1024.1,1024.12]",1024.1,1024.12,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9238,"(1024.28,1024.3]",1024.28,1024.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9239,"(1024.38,1024.4]",1024.38,1024.4,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9240,"(1024.78,1024.8]",1024.78,1024.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9241,"(1024.88,1024.9]",1024.88,1024.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9242,"(1025.17,1025.2]",1025.17,1025.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9243,"(1026.48,1026.5]",1026.48,1026.5,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
9244,"(1026.67,1026.7]",1026.67,1026.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9245,"(1026.98,1027]",1026.98,1027,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9246,"(1027.08,1027.1]",1027.08,1027.1,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9247,"(1027.28,1027.3]",1027.28,1027.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9248,"(1027.58,1027.6]",1027.58,1027.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9249,"(1027.78,1027.8]",1027.78,1027.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9250,"(1027.98,1028]",1027.98,1028,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9251,"(1028.08,1028.1]",1028.08,1028.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9252,"(1028.58,1028.6]",1028.58,1028.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9253,"(1029.38,1029.4]",1029.38,1029.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9254,"(1029.48,1029.5]",1029.48,1029.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9255,"(1029.58,1029.6]",1029.58,1029.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9256,"(1029.67,1029.7]",1029.67,1029.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9257,"(1029.98,1030]",1029.98,1030,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9258,"(1030.08,1030.1]",1030.08,1030.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9259,"(1030.28,1030.3]",1030.28,1030.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9260,"(1030.38,1030.4]",1030.38,1030.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9261,"(1030.98,1031]",1030.98,1031,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9262,"(1031.17,1031.2]",1031.17,1031.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9263,"(1031.58,1031.6]",1031.58,1031.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9264,"(1031.88,1031.9]",1031.88,1031.9,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9265,"(1032.28,1032.3]",1032.28,1032.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9266,"(1032.48,1032.5]",1032.48,1032.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9267,"(1032.58,1032.6]",1032.58,1032.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9268,"(1032.8,1032.83]",1032.8,1032.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9269,"(1032.88,1032.9]",1032.88,1032.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9270,"(1033.08,1033.1]",1033.08,1033.1,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9271,"(1033.28,1033.3]",1033.28,1033.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9272,"(1033.48,1033.5]",1033.48,1033.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9273,"(1033.58,1033.6]",1033.58,1033.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9274,"(1033.88,1033.9]",1033.88,1033.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9275,"(1033.98,1034]",1033.98,1034,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9276,"(1034.38,1034.4]",1034.38,1034.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9277,"(1034.67,1034.7]",1034.67,1034.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9278,"(1034.8,1034.83]",1034.8,1034.83,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9279,"(1034.98,1035]",1034.98,1035,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9280,"(1035.17,1035.2]",1035.17,1035.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9281,"(1035.3,1035.33]",1035.3,1035.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9282,"(1035.78,1035.8]",1035.78,1035.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9283,"(1036.08,1036.1]",1036.08,1036.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9284,"(1036.38,1036.4]",1036.38,1036.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9285,"(1036.58,1036.6]",1036.58,1036.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9286,"(1037.08,1037.1]",1037.08,1037.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9287,"(1037.38,1037.4]",1037.38,1037.4,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9288,"(1037.58,1037.6]",1037.58,1037.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9289,"(1038.48,1038.5]",1038.48,1038.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9290,"(1038.8,1038.83]",1038.8,1038.83,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9291,"(1038.88,1038.9]",1038.88,1038.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9292,"(1039.17,1039.2]",1039.17,1039.2,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
9293,"(1039.38,1039.4]",1039.38,1039.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9294,"(1039.48,1039.5]",1039.48,1039.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9295,"(1039.88,1039.9]",1039.88,1039.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9296,"(1039.98,1040]",1039.98,1040,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9297,"(1040.3,1040.33]",1040.3,1040.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9298,"(1040.38,1040.4]",1040.38,1040.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9299,"(1040.98,1041]",1040.98,1041,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9300,"(1041.38,1041.4]",1041.38,1041.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9301,"(1042.48,1042.5]",1042.48,1042.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9302,"(1042.58,1042.6]",1042.58,1042.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9303,"(1042.88,1042.9]",1042.88,1042.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9304,"(1043.28,1043.3]",1043.28,1043.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9305,"(1043.3,1043.33]",1043.3,1043.33,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9306,"(1043.58,1043.6]",1043.58,1043.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9307,"(1044.08,1044.1]",1044.08,1044.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9308,"(1044.17,1044.2]",1044.17,1044.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9309,"(1044.38,1044.4]",1044.38,1044.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9310,"(1044.48,1044.5]",1044.48,1044.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9311,"(1044.88,1044.9]",1044.88,1044.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9312,"(1045.58,1045.6]",1045.58,1045.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9313,"(1045.8,1045.83]",1045.8,1045.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9314,"(1045.88,1045.9]",1045.88,1045.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9315,"(1045.98,1046]",1045.98,1046,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9316,"(1046.08,1046.1]",1046.08,1046.1,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9317,"(1046.38,1046.4]",1046.38,1046.4,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9318,"(1046.48,1046.5]",1046.48,1046.5,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9319,"(1046.67,1046.7]",1046.67,1046.7,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
9320,"(1046.98,1047]",1046.98,1047,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9321,"(1047.38,1047.4]",1047.38,1047.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9322,"(1047.48,1047.5]",1047.48,1047.5,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9323,"(1047.67,1047.7]",1047.67,1047.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9324,"(1047.78,1047.8]",1047.78,1047.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9325,"(1048.58,1048.6]",1048.58,1048.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9326,"(1048.8,1048.83]",1048.8,1048.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9327,"(1049.08,1049.1]",1049.08,1049.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9328,"(1049.48,1049.5]",1049.48,1049.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9329,"(1049.67,1049.7]",1049.67,1049.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9330,"(1049.88,1049.9]",1049.88,1049.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9331,"(1050.28,1050.3]",1050.28,1050.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9332,"(1050.67,1050.7]",1050.67,1050.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9333,"(1050.8,1050.83]",1050.8,1050.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9334,"(1050.88,1050.9]",1050.88,1050.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9335,"(1051.17,1051.2]",1051.17,1051.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9336,"(1051.58,1051.6]",1051.58,1051.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9337,"(1051.88,1051.9]",1051.88,1051.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9338,"(1052.08,1052.1]",1052.08,1052.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9339,"(1052.17,1052.2]",1052.17,1052.2,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9340,"(1052.38,1052.4]",1052.38,1052.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9341,"(1052.58,1052.6]",1052.58,1052.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9342,"(1052.8,1052.83]",1052.8,1052.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9343,"(1053.98,1054]",1053.98,1054,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9344,"(1054.38,1054.4]",1054.38,1054.4,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9345,"(1054.8,1054.83]",1054.8,1054.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9346,"(1055.08,1055.1]",1055.08,1055.1,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9347,"(1055.28,1055.3]",1055.28,1055.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9348,"(1055.38,1055.4]",1055.38,1055.4,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9349,"(1055.98,1056]",1055.98,1056,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9350,"(1056.38,1056.4]",1056.38,1056.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9351,"(1056.58,1056.6]",1056.58,1056.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9352,"(1056.67,1056.7]",1056.67,1056.7,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9353,"(1056.78,1056.8]",1056.78,1056.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9354,"(1056.88,1056.9]",1056.88,1056.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9355,"(1056.98,1057]",1056.98,1057,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9356,"(1057.48,1057.5]",1057.48,1057.5,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9357,"(1057.58,1057.6]",1057.58,1057.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9358,"(1057.98,1058]",1057.98,1058,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9359,"(1058.38,1058.4]",1058.38,1058.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9360,"(1058.48,1058.5]",1058.48,1058.5,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9361,"(1058.58,1058.6]",1058.58,1058.6,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
9362,"(1058.67,1058.7]",1058.67,1058.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9363,"(1058.98,1059]",1058.98,1059,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9364,"(1059.08,1059.1]",1059.08,1059.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9365,"(1059.38,1059.4]",1059.38,1059.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9366,"(1059.78,1059.8]",1059.78,1059.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9367,"(1060.08,1060.1]",1060.08,1060.1,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9368,"(1060.78,1060.8]",1060.78,1060.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9369,"(1060.88,1060.9]",1060.88,1060.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9370,"(1061.08,1061.1]",1061.08,1061.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9371,"(1061.17,1061.2]",1061.17,1061.2,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9372,"(1061.3,1061.33]",1061.3,1061.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9373,"(1061.38,1061.4]",1061.38,1061.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9374,"(1062.28,1062.3]",1062.28,1062.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9375,"(1062.48,1062.5]",1062.48,1062.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9376,"(1062.88,1062.9]",1062.88,1062.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9377,"(1063.38,1063.4]",1063.38,1063.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9378,"(1063.48,1063.5]",1063.48,1063.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9379,"(1063.88,1063.9]",1063.88,1063.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9380,"(1064.08,1064.1]",1064.08,1064.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9381,"(1064.17,1064.2]",1064.17,1064.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9382,"(1064.78,1064.8]",1064.78,1064.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9383,"(1064.98,1065]",1064.98,1065,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9384,"(1065.17,1065.2]",1065.17,1065.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9385,"(1065.3,1065.33]",1065.3,1065.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9386,"(1065.58,1065.6]",1065.58,1065.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9387,"(1065.67,1065.7]",1065.67,1065.7,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9388,"(1065.88,1065.9]",1065.88,1065.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9389,"(1066.08,1066.1]",1066.08,1066.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9390,"(1067.08,1067.1]",1067.08,1067.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9391,"(1067.58,1067.6]",1067.58,1067.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9392,"(1067.67,1067.7]",1067.67,1067.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9393,"(1067.8,1067.83]",1067.8,1067.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9394,"(1067.88,1067.9]",1067.88,1067.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9395,"(1067.98,1068]",1067.98,1068,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9396,"(1068.08,1068.1]",1068.08,1068.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9397,"(1068.38,1068.4]",1068.38,1068.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9398,"(1068.58,1068.6]",1068.58,1068.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9399,"(1068.78,1068.8]",1068.78,1068.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9400,"(1068.88,1068.9]",1068.88,1068.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9401,"(1069.3,1069.33]",1069.3,1069.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9402,"(1069.88,1069.9]",1069.88,1069.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9403,"(1069.98,1070]",1069.98,1070,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9404,"(1070.48,1070.5]",1070.48,1070.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9405,"(1070.88,1070.9]",1070.88,1070.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9406,"(1071.08,1071.1]",1071.08,1071.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9407,"(1071.17,1071.2]",1071.17,1071.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9408,"(1071.28,1071.3]",1071.28,1071.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9409,"(1071.58,1071.6]",1071.58,1071.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9410,"(1072.3,1072.33]",1072.3,1072.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9411,"(1072.38,1072.4]",1072.38,1072.4,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
9412,"(1072.48,1072.5]",1072.48,1072.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9413,"(1072.58,1072.6]",1072.58,1072.6,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9414,"(1073.38,1073.4]",1073.38,1073.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9415,"(1073.98,1074]",1073.98,1074,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9416,"(1074.98,1075]",1074.98,1075,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9417,"(1075.3,1075.33]",1075.3,1075.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9418,"(1075.48,1075.5]",1075.48,1075.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9419,"(1075.58,1075.6]",1075.58,1075.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9420,"(1075.67,1075.7]",1075.67,1075.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9421,"(1075.78,1075.8]",1075.78,1075.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9422,"(1075.88,1075.9]",1075.88,1075.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9423,"(1076.48,1076.5]",1076.48,1076.5,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9424,"(1076.58,1076.6]",1076.58,1076.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9425,"(1076.8,1076.83]",1076.8,1076.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9426,"(1077.38,1077.4]",1077.38,1077.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9427,"(1077.48,1077.5]",1077.48,1077.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9428,"(1077.88,1077.9]",1077.88,1077.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9429,"(1078.38,1078.4]",1078.38,1078.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9430,"(1078.58,1078.6]",1078.58,1078.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9431,"(1078.98,1079]",1078.98,1079,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9432,"(1079.08,1079.1]",1079.08,1079.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9433,"(1079.98,1080]",1079.98,1080,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9434,"(1080.58,1080.6]",1080.58,1080.6,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9435,"(1080.98,1081]",1080.98,1081,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9436,"(1081.98,1082]",1081.98,1082,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9437,"(1082.08,1082.1]",1082.08,1082.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9438,"(1083.17,1083.2]",1083.17,1083.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9439,"(1083.38,1083.4]",1083.38,1083.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9440,"(1083.48,1083.5]",1083.48,1083.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9441,"(1083.67,1083.7]",1083.67,1083.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9442,"(1084.08,1084.1]",1084.08,1084.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9443,"(1084.17,1084.2]",1084.17,1084.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9444,"(1084.3,1084.33]",1084.3,1084.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9445,"(1084.67,1084.7]",1084.67,1084.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9446,"(1085.08,1085.1]",1085.08,1085.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9447,"(1086.48,1086.5]",1086.48,1086.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9448,"(1087.08,1087.1]",1087.08,1087.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9449,"(1087.38,1087.4]",1087.38,1087.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9450,"(1087.67,1087.7]",1087.67,1087.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9451,"(1088.98,1089]",1088.98,1089,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9452,"(1091.48,1091.5]",1091.48,1091.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9453,"(1092.17,1092.2]",1092.17,1092.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9454,"(1093.08,1093.1]",1093.08,1093.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9455,"(1093.38,1093.4]",1093.38,1093.4,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9456,"(1093.88,1093.9]",1093.88,1093.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9457,"(1094.08,1094.1]",1094.08,1094.1,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9458,"(1094.88,1094.9]",1094.88,1094.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9459,"(1095.17,1095.2]",1095.17,1095.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9460,"(1095.78,1095.8]",1095.78,1095.8,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9461,"(1095.88,1095.9]",1095.88,1095.9,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9462,"(1096.08,1096.1]",1096.08,1096.1,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9463,"(1096.67,1096.7]",1096.67,1096.7,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9464,"(1096.98,1097]",1096.98,1097,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9465,"(1097.78,1097.8]",1097.78,1097.8,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
9466,"(1097.8,1097.83]",1097.8,1097.83,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9467,"(1098.17,1098.2]",1098.17,1098.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9468,"(1098.48,1098.5]",1098.48,1098.5,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9469,"(1098.98,1099]",1098.98,1099,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9470,"(1100.3,1100.33]",1100.3,1100.33,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9471,"(1100.98,1101]",1100.98,1101,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9472,"(1101.28,1101.3]",1101.28,1101.3,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
9473,"(1102.17,1102.2]",1102.17,1102.2,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
